ZipCode,lat,long,st,et,airport,arrival/departure time,direction
IV305PS,57.671439,-3.344916,05:40,06:40,Aberdeen Airport,08:40,Out
GL88LG,51.641641,-2.161553,07:05,08:05,London Heathrow Airport,10:05,Out
IG101JA,51.653556,0.057583,06:30,07:30,London Gatwick Airport,09:30,Out
CM111HD,51.629141,0.443207,06:30,07:30,London Gatwick Airport,09:30,Out
IV327LG,57.648516,-3.15363,05:40,06:40,Aberdeen Airport,08:40,Out
CH637AJ,54.0,-2.0,07:20,06:20,London Heathrow Airport,07:20,In
SS74JD,51.574869,0.560838,07:05,08:05,London Heathrow Airport,10:05,Out
RH194LS,51.121319,0.002864,06:40,07:40,London Heathrow Airport,09:40,Out
HP180SW,51.880086,-1.007996,06:40,07:40,London Heathrow Airport,09:40,Out
GU467TT,51.344969,-0.825918,06:30,07:30,London Gatwick Airport,09:30,Out
MK197LD,52.115936,-0.831507,07:05,08:05,London Heathrow Airport,10:05,Out
ME159RH,51.243198,0.527297,06:30,07:30,London Gatwick Airport,09:30,Out
CM50QJ,51.723391,0.338484,05:55,06:55,Stanstead Airport,08:55,Out
BN72JG,50.883488,0.016447,06:30,07:30,London Gatwick Airport,09:30,Out
RH60RN,51.160773,-0.190291,07:55,06:55,London Heathrow Airport,07:55,In
SM54JS,51.349138,-0.176951,06:30,07:30,London Gatwick Airport,09:30,Out
SW1V3AD,51.486563,-0.142943,06:40,07:40,London Heathrow Airport,09:40,Out
EH166TB,55.912134,-3.156887,05:20,06:20,Edinburgh Airport,08:20,Out
BT440QJ,54.0,-2.0,06:40,07:40,Belfast Airport,09:40,Out
GU227XR,51.312141,-0.568402,06:40,07:40,London Heathrow Airport,09:40,Out
AB155JE,57.147123,-2.141785,05:40,06:40,Aberdeen Airport,08:40,Out
UB70DU,51.482652,-0.451398,06:40,07:40,London Heathrow Airport,09:40,Out
UB70DU,51.482652,-0.451398,06:40,07:40,London Heathrow Airport,09:40,Out
EH46QB,51.624634,-0.00117,06:05,07:05,Edinburgh Airport,09:05,Out
L408JE,53.593283,-2.903281,11:35,12:35,London Heathrow Airport,14:35,Out
EX83BL,50.636482,-3.408756,11:35,12:35,London Heathrow Airport,14:35,Out
DN58UL,53.532166,-1.161853,12:05,13:05,London Heathrow Airport,15:05,Out
CH73LJ,53.177757,-3.0749,08:15,09:15,Manchester Airport,11:15,Out
BB31QY,53.706323,-2.479995,08:15,09:15,Manchester Airport,11:15,Out
TS146EL,54.537234,-1.053714,10:40,09:40,London Heathrow Airport,10:40,In
LU62QJ,51.84284,-0.524711,10:55,09:55,London Gatwick Airport,10:55,In
EH178BP,55.90131,-3.172671,08:10,09:10,Edinburgh Airport,11:10,Out
UB70DU,51.482652,-0.451398,11:00,10:00,London Heathrow Airport,11:00,In
M263YY,53.559687,-2.347629,09:00,10:00,Manchester Airport,12:00,Out
KA228ED,55.640689,-4.823308,12:50,13:50,Glasgow International Airport Terminal M,15:50,Out
BH257TH,50.741126,-1.679057,11:35,12:35,London Heathrow Airport,14:35,Out
M297EH,53.49347,-2.468771,09:00,10:00,Manchester Airport,12:00,Out
BH256BX,50.754586,-1.653278,11:35,12:35,London Heathrow Airport,14:35,Out
CO79PX,51.865901,0.95835,12:05,13:05,London Heathrow Airport,15:05,Out
LS211TX,53.899775,-1.618132,08:55,09:55,Leeds Bradford Airport,11:55,Out
GL44BG,51.840742,-2.208597,12:05,13:05,London Heathrow Airport,15:05,Out
PO138LY,50.807422,-1.192301,11:35,12:35,London Heathrow Airport,14:35,Out
DH63SJ,54.747808,-1.411949,09:50,10:50,Newcastle Airport,12:50,Out
BA151NA,51.346261,-2.259238,12:05,13:05,London Heathrow Airport,15:05,Out
BH242HA,50.84303,-1.828171,12:05,13:05,London Heathrow Airport,15:05,Out
PO75UA,50.864916,-1.026612,12:05,13:05,London Heathrow Airport,15:05,Out
SA66PP,51.678612,-3.924498,14:10,15:10,London Heathrow Airport,17:10,Out
RH123AS,51.113531,-0.431747,11:35,12:35,London Heathrow Airport,14:35,Out
DT73EY,50.726774,-2.95022,14:50,15:50,London Heathrow Airport,17:50,Out
SA312AJ,51.86884,-4.286424,15:00,16:00,London Heathrow Airport,18:00,Out
SM14EQ,51.369914,-0.193323,11:35,12:35,London Heathrow Airport,14:35,Out
NE418DH,54.97545,-1.823398,09:50,10:50,Newcastle Airport,12:50,Out
SA336EP,51.90507,-4.379478,13:05,12:05,London Heathrow Airport,13:05,In
CO11EY,51.89241,0.899711,13:05,12:05,London Heathrow Airport,13:05,In
CW112LZ,53.142212,-2.343695,13:05,12:05,London Heathrow Airport,13:05,In
LS176NF,53.838543,-1.529774,13:05,12:05,London Heathrow Airport,13:05,In
BH229PA,50.806605,-1.901449,13:05,12:05,London Heathrow Airport,13:05,In
SW164RP,51.406517,-0.114668,14:35,15:35,London Heathrow Airport,17:35,Out
TR130DY,50.163774,-5.193706,13:05,12:05,London Heathrow Airport,13:05,In
CV345YU,52.296559,-1.579388,13:05,12:05,London Heathrow Airport,13:05,In
TA146RA,50.969056,-2.740817,13:05,12:05,London Heathrow Airport,13:05,In
SA128LX,51.623927,-3.803959,13:05,12:05,London Heathrow Airport,13:05,In
DL140LY,54.654916,-1.780706,13:05,12:05,London Heathrow Airport,13:05,In
DL107LN,54.376718,-1.634954,13:05,12:05,London Heathrow Airport,13:05,In
BH119PQ,50.764161,-1.928109,13:05,12:05,London Heathrow Airport,13:05,In
EX141JB,50.795316,-3.195097,13:05,12:05,London Heathrow Airport,13:05,In
GL208QU,52.001944,-2.115898,13:05,12:05,London Heathrow Airport,13:05,In
PO80YF,50.946035,-1.006656,13:30,12:30,London Gatwick Airport,13:30,In
WD36AZ,51.683264,-0.494627,11:35,12:35,London Heathrow Airport,14:35,Out
NW110PE,51.577231,-0.199749,13:30,12:30,London Gatwick Airport,13:30,In
GU290AL,50.996595,-0.724343,13:30,12:30,London Gatwick Airport,13:30,In
WR142TE,52.115663,-2.324826,14:50,15:50,London Heathrow Airport,17:50,Out
RH103PG,51.132136,-0.123891,13:20,12:20,London Heathrow Airport,13:20,In
KT100EP,51.361815,-0.334413,12:05,13:05,London Heathrow Airport,15:05,Out
RG73PE,51.375045,-1.048689,12:05,13:05,London Heathrow Airport,15:05,Out
AL74FD,51.787914,-0.199275,13:50,12:50,London Luton Airport,13:50,In
NN68RN,52.342542,-0.991464,13:50,12:50,London Luton Airport,13:50,In
WV156BU,52.525816,-2.41002,14:40,15:40,London Heathrow Airport,17:40,Out
WS124QP,52.722813,-2.037367,14:00,13:00,Birmingham Airport,14:00,In
GL181QD,51.929406,-2.412109,14:00,13:00,Birmingham Airport,14:00,In
GL181SZ,51.933886,-2.403583,14:00,13:00,Birmingham Airport,14:00,In
NG162AT,53.011247,-1.29267,15:00,16:00,London Heathrow Airport,18:00,Out
WR103LE,52.108487,-1.985564,18:00,19:00,London Heathrow Airport,21:00,Out
WV30AH,52.582993,-2.145396,14:40,15:40,London Heathrow Airport,17:40,Out
TW63XA,51.45978,-0.447709,14:35,13:35,London Gatwick Airport,14:35,In
WV50JH,52.534678,-2.180457,15:50,16:50,London Heathrow Airport,18:50,Out
RM126HL,51.556107,0.226252,14:50,15:50,London Heathrow Airport,17:50,Out
WV44DJ,52.562012,-2.158205,15:50,16:50,London Heathrow Airport,18:50,Out
CM81JN,51.790218,0.639208,14:50,15:50,London Heathrow Airport,17:50,Out
NN38PU,52.262663,-0.813765,14:50,15:50,London Heathrow Airport,17:50,Out
CF645RF,51.423732,-3.173347,15:05,14:05,Bristol Airport,15:05,In
OX74NL,51.922278,-1.4493,14:50,15:50,London Heathrow Airport,17:50,Out
RH60RN,51.160773,-0.190291,15:15,14:15,London Heathrow Airport,15:15,In
CM777GB,51.864086,0.531366,14:50,15:50,London Heathrow Airport,17:50,Out
SN253LF,51.585137,-1.79092,15:00,16:00,London Heathrow Airport,18:00,Out
TN104EY,51.206217,0.297843,14:50,15:50,London Heathrow Airport,17:50,Out
LE33HL,52.62649,-1.21262,15:50,16:50,London Heathrow Airport,18:50,Out
ME59HP,51.332917,0.519537,15:00,16:00,London Heathrow Airport,18:00,Out
UB70DU,51.482652,-0.451398,15:35,14:35,London Heathrow Airport,15:35,In
GU359QY,51.104542,-0.858185,14:50,15:50,London Heathrow Airport,17:50,Out
RG265SZ,51.325863,-1.059208,14:50,15:50,London Heathrow Airport,17:50,Out
NW116RA,51.584878,-0.190641,14:50,15:50,London Heathrow Airport,17:50,Out
TN249DQ,51.168362,0.889909,15:50,16:50,London Heathrow Airport,18:50,Out
KT47PJ,51.381878,-0.256515,15:00,16:00,London Heathrow Airport,18:00,Out
LU72XT,51.917982,-0.694368,15:50,16:50,London Heathrow Airport,18:50,Out
TW122ND,51.422024,-0.372341,15:00,16:00,London Heathrow Airport,18:00,Out
SW170AP,51.44166,-0.172579,16:50,15:50,London Heathrow Airport,16:50,In
RG183HA,51.413131,-1.277678,16:50,15:50,London Heathrow Airport,16:50,In
RG189SX,51.45334,-1.270007,16:50,15:50,London Heathrow Airport,16:50,In
TS252RA,54.651274,-1.233625,17:00,16:00,Newcastle Airport,17:00,In
UB70DU,51.482652,-0.451398,17:10,16:10,London Heathrow Airport,17:10,In
RG61EU,51.447984,-0.925462,15:50,16:50,London Heathrow Airport,18:50,Out
EH193DF,55.873078,-3.106599,17:45,16:45,Edinburgh Airport,17:45,In
ST180JH,52.8393,-2.03487,17:55,16:55,Manchester Airport,17:55,In
BA147PF,51.337291,-2.19219,18:45,17:45,Bristol Airport,18:45,In
SE228TB,51.453993,-0.086603,18:50,17:50,London Gatwick Airport,18:50,In
RH89DJ,51.239285,0.00486,18:50,17:50,London Gatwick Airport,18:50,In
SE37PF,51.481986,0.014405,18:50,17:50,London Gatwick Airport,18:50,In
PR82DW,53.634125,-3.018925,19:20,18:20,London Heathrow Airport,19:20,In
ST200DW,52.778536,-2.260884,19:20,18:20,London Heathrow Airport,19:20,In
LS103DE,53.77064,-1.518819,19:20,18:20,London Heathrow Airport,19:20,In
BA147QS,51.331471,-2.176348,19:20,18:20,London Heathrow Airport,19:20,In
IP117RH,51.963677,1.345362,19:20,18:20,London Heathrow Airport,19:20,In
GL545BX,51.97855,-1.973477,19:20,18:20,London Heathrow Airport,19:20,In
GU248DD,51.34779,-0.614205,19:20,18:20,London Heathrow Airport,19:20,In
DE236BS,52.911002,-1.505368,19:20,18:20,London Heathrow Airport,19:20,In
CV359RL,52.193163,-1.595695,19:20,18:20,London Heathrow Airport,19:20,In
NR33QY,52.632443,1.290212,19:20,18:20,London Heathrow Airport,19:20,In
TN24NS,51.144572,0.317599,19:20,18:20,London Heathrow Airport,19:20,In
CO77YG,51.883748,0.993414,19:20,18:20,London Heathrow Airport,19:20,In
LU27BY,51.912854,-0.422562,19:20,18:20,London Heathrow Airport,19:20,In
UB70DU,51.482652,-0.451398,19:20,18:20,London Heathrow Airport,19:20,In
YO267PJ,53.958935,-1.243974,19:20,18:20,London Heathrow Airport,19:20,In
SK102NS,53.269066,-2.112126,19:20,18:20,London Heathrow Airport,19:20,In
TA14JE,51.005349,-3.127011,19:20,18:20,London Heathrow Airport,19:20,In
SE146DZ,51.480714,-0.042121,19:45,18:45,London Gatwick Airport,19:45,In
BN114AU,50.816856,-0.381597,19:45,18:45,London Gatwick Airport,19:45,In
NG181QP,53.14622,-1.20296,21:30,20:30,East Midlands Airport,21:30,In
SG12JP,51.92242,-0.221952,22:25,21:25,London Heathrow Airport,22:25,In
MK404AR,52.137803,-0.516482,22:25,21:25,London Heathrow Airport,22:25,In
CB30GQ,52.23034,0.089979,22:25,21:25,London Heathrow Airport,22:25,In
MK404BH,52.139039,-0.501857,22:25,21:25,London Heathrow Airport,22:25,In
AL23HN,51.728719,-0.35638,23:00,22:00,London Gatwick Airport,23:00,In
BH206EY,50.680123,-2.240104,23:00,22:00,London Gatwick Airport,23:00,In
TW195DN,51.457791,-0.561031,23:00,22:00,London Gatwick Airport,23:00,In
UB95PP,54.0,-2.0,23:00,22:00,London Gatwick Airport,23:00,In
CW56JQ,53.070058,-2.508918,23:35,22:35,Manchester Airport,23:35,In
TR113HP,50.14912,-5.06492,05:15,06:15,London Gatwick Airport,08:15,Out
LL302EW,53.3149,-3.833953,03:40,04:40,London Gatwick Airport,06:40,Out
HU91TG,53.740722,-0.322713,03:40,04:40,London Gatwick Airport,06:40,Out
LL303RA,53.322055,-3.773436,03:15,04:15,London Heathrow Airport,06:15,Out
LL141BY,53.013999,-3.055472,03:40,04:40,London Gatwick Airport,06:40,Out
NR270EA,52.92073,1.313588,03:40,04:40,London Gatwick Airport,06:40,Out
SA40UH,51.719597,-4.05214,03:15,04:15,London Heathrow Airport,06:15,Out
LD39BR,51.957226,-3.389967,03:40,04:40,London Gatwick Airport,06:40,Out
EX137EW,50.795738,-3.074993,03:40,04:40,London Gatwick Airport,06:40,Out
WA67SB,53.288825,-2.711763,03:15,04:15,London Heathrow Airport,06:15,Out
DD82PS,56.629349,-2.772923,00:10,01:10,Edinburgh Airport,03:10,Out
DT73QN,50.730689,-2.949775,03:40,04:40,London Gatwick Airport,06:40,Out
NG235EG,52.989311,-0.757884,03:40,04:40,London Gatwick Airport,06:40,Out
LL421NR,52.724294,-4.060475,02:45,03:45,Manchester Airport,05:45,Out
WF58LF,53.672709,-1.577181,05:15,06:15,London Gatwick Airport,08:15,Out
PE389UG,52.592873,0.378058,03:40,04:40,London Gatwick Airport,06:40,Out
B311XH,52.433821,-1.979181,02:00,03:00,East Midlands Airport,05:00,Out
GL25BP,51.841512,-2.260231,03:40,04:40,London Gatwick Airport,06:40,Out
S267XR,53.315203,-1.281461,05:15,06:15,London Gatwick Airport,08:15,Out
B178QS,52.465273,-1.962961,03:40,04:40,London Gatwick Airport,06:40,Out
BH179AS,50.75347,-1.976239,03:40,04:40,London Gatwick Airport,06:40,Out
B179SU,52.462252,-1.961344,03:40,04:40,London Gatwick Airport,06:40,Out
NR323AF,52.490957,1.718748,05:15,06:15,London Gatwick Airport,08:15,Out
NN108NJ,52.316293,-0.595661,03:40,04:40,London Gatwick Airport,06:40,Out
SG175EH,52.038041,-0.308827,02:00,03:00,London Luton Airport,05:00,Out
ME72HH,51.378598,0.565417,03:15,04:15,London Heathrow Airport,06:15,Out
TF28DH,52.725715,-2.432165,06:30,07:30,London Gatwick Airport,09:30,Out
PO119AA,50.788182,-0.985674,04:05,05:05,London Gatwick Airport,07:05,Out
LE112ED,52.765906,-1.208686,05:15,06:15,London Gatwick Airport,08:15,Out
CO76TG,51.970057,1.013378,03:00,04:00,Stanstead Airport,06:00,Out
SP53SH,51.041429,-1.701632,06:40,07:40,London Gatwick Airport,09:40,Out
HA40SN,51.564485,-0.387632,02:50,03:50,London Luton Airport,05:50,Out
EC1R1YB,51.530683,-0.10764,03:15,04:15,London Heathrow Airport,06:15,Out
TN25NN,51.118657,0.253455,03:15,04:15,London Heathrow Airport,06:15,Out
BS208PG,51.465508,-2.795185,08:15,09:15,London Gatwick Airport,11:15,Out
PO88HD,50.894009,-1.016962,03:40,04:40,London Gatwick Airport,06:40,Out
NR203PT,52.660082,1.032761,06:30,07:30,London Gatwick Airport,09:30,Out
TQ96PX,50.411093,-3.62389,07:50,08:50,London Gatwick Airport,10:50,Out
HP225UR,51.785769,-0.789308,03:15,04:15,London Heathrow Airport,06:15,Out
DT35AE,50.628339,-2.457455,06:30,07:30,London Gatwick Airport,09:30,Out
PO195QX,50.853399,-0.77981,03:40,04:40,London Gatwick Airport,06:40,Out
NN95NR,52.338273,-0.662087,05:15,06:15,London Gatwick Airport,08:15,Out
SL44SA,51.453494,-0.688367,03:50,04:50,London Gatwick Airport,06:50,Out
SL59TA,51.397535,-0.659723,03:40,04:40,London Gatwick Airport,06:40,Out
DA144LD,51.428828,0.113559,03:50,04:50,London Gatwick Airport,06:50,Out
S357AQ,53.506726,-1.546294,07:50,08:50,London Gatwick Airport,10:50,Out
IP69JJ,52.139542,1.185817,06:00,07:00,London Gatwick Airport,09:00,Out
SW198JT,51.426363,-0.196392,06:40,07:40,London Gatwick Airport,09:40,Out
TW137NU,51.431709,-0.403704,03:50,04:50,London Gatwick Airport,06:50,Out
RG63EY,51.430668,-0.915914,04:05,05:05,London Gatwick Airport,07:05,Out
TW182LG,51.421549,-0.510448,03:50,04:50,London Gatwick Airport,06:50,Out
EX30EU,50.683348,-3.464092,10:50,11:50,London Gatwick Airport,13:50,Out
RH162AY,51.010047,-0.08741,03:40,04:40,London Gatwick Airport,06:40,Out
L392BN,54.0,-2.0,08:30,09:30,London Gatwick Airport,11:30,Out
UB70DU,51.482652,-0.451398,06:15,07:15,London Heathrow Airport,09:15,Out
EN75NE,51.702046,-0.062552,04:05,05:05,London Gatwick Airport,07:05,Out
UB70DU,51.482652,-0.451398,06:15,07:15,London Heathrow Airport,09:15,Out
UB70DU,51.482652,-0.451398,03:15,04:15,London Heathrow Airport,06:15,Out
UB70DU,51.482652,-0.451398,03:15,04:15,London Heathrow Airport,06:15,Out
UB70DU,51.482652,-0.451398,06:15,07:15,London Heathrow Airport,09:15,Out
UB70DU,51.482652,-0.451398,03:15,04:15,London Heathrow Airport,06:15,Out
UB70DU,51.482652,-0.451398,03:15,04:15,London Heathrow Airport,06:15,Out
UB70DU,51.482652,-0.451398,06:15,07:15,London Heathrow Airport,09:15,Out
ST189NS,52.784919,-2.205944,06:25,07:25,London Heathrow Airport,09:25,Out
SS120NX,51.603151,0.515148,04:55,05:55,London Heathrow Airport,07:55,Out
SN35BW,51.564734,-1.728964,05:15,06:15,London Gatwick Airport,08:15,Out
BA114HR,51.225586,-2.337764,06:30,07:30,London Gatwick Airport,09:30,Out
BD164DR,53.857975,-1.838049,08:30,09:30,London Heathrow Airport,11:30,Out
GU345EN,51.113729,-1.047539,05:15,06:15,London Gatwick Airport,08:15,Out
BR54PR,51.372304,0.120768,04:05,05:05,London Gatwick Airport,07:05,Out
TR25RU,50.266358,-4.915907,05:35,04:35,London Heathrow Airport,05:35,In
CM14JY,51.747766,0.466293,05:35,04:35,London Heathrow Airport,05:35,In
NR148LT,52.56611,1.297449,05:35,04:35,London Heathrow Airport,05:35,In
IP92PZ,51.985361,1.156574,06:00,07:00,London Gatwick Airport,09:00,Out
CO20EA,51.849526,0.861605,05:35,04:35,London Heathrow Airport,05:35,In
CO77DN,51.869602,1.034419,05:35,04:35,London Heathrow Airport,05:35,In
TR36LE,50.220114,-5.090769,05:35,04:35,London Heathrow Airport,05:35,In
CV350AA,52.216492,-1.505409,06:00,07:00,London Gatwick Airport,09:00,Out
CR35PX,51.277068,-0.100975,03:40,04:40,London Gatwick Airport,06:40,Out
NG103PY,52.886138,-1.2935,06:25,07:25,London Heathrow Airport,09:25,Out
NG103RJ,52.892699,-1.293424,06:25,07:25,London Heathrow Airport,09:25,Out
EX313QY,51.066983,-4.088065,08:55,09:55,London Heathrow Airport,11:55,Out
SG87TL,52.094226,0.073727,06:00,07:00,London Gatwick Airport,09:00,Out
SG54PX,52.017359,-0.228593,06:00,07:00,London Gatwick Airport,09:00,Out
EX314TG,51.122828,-3.936358,08:55,09:55,London Heathrow Airport,11:55,Out
PO108BG,50.84803,-0.927302,05:15,06:15,London Gatwick Airport,08:15,Out
CM201RT,51.77732,0.083779,05:15,06:15,London Gatwick Airport,08:15,Out
MK23FG,51.984597,-0.718777,06:20,05:20,London Heathrow Airport,06:20,In
BL00PQ,53.661877,-2.314603,06:20,05:20,London Heathrow Airport,06:20,In
WR53NX,52.139727,-2.212432,06:20,05:20,London Heathrow Airport,06:20,In
CV116NQ,52.508495,-1.428958,06:20,05:20,London Gatwick Airport,06:20,In
CT95SL,51.379561,1.38166,06:30,07:30,London Gatwick Airport,09:30,Out
PL99SF,50.354169,-4.11809,06:20,05:20,London Gatwick Airport,06:20,In
CV339HB,52.234968,-1.450438,06:20,05:20,London Gatwick Airport,06:20,In
TW62GA,51.473271,-0.487799,06:20,05:20,London Gatwick Airport,06:20,In
HP219DD,51.805372,-0.774641,06:20,05:20,London Gatwick Airport,06:20,In
LU27UJ,51.905462,-0.392645,06:00,07:00,London Gatwick Airport,09:00,Out
OX107JR,51.640063,-1.164774,06:00,07:00,London Gatwick Airport,09:00,Out
BN35PB,50.832157,-0.184327,06:20,05:20,London Gatwick Airport,06:20,In
SA431AE,52.088652,-4.655379,06:20,05:20,London Gatwick Airport,06:20,In
LE651WL,52.729939,-1.468957,06:20,05:20,London Gatwick Airport,06:20,In
KT169JW,51.391448,-0.506654,06:20,05:20,London Gatwick Airport,06:20,In
NW80HQ,51.539785,-0.179913,06:20,05:20,London Gatwick Airport,06:20,In
PL98AQ,50.367674,-4.080483,06:20,05:20,London Gatwick Airport,06:20,In
SK76HH,53.373592,-2.123961,06:20,05:20,London Gatwick Airport,06:20,In
PL207DX,50.482485,-4.185185,06:20,05:20,London Gatwick Airport,06:20,In
WA110ED,53.463678,-2.689921,06:20,05:20,London Gatwick Airport,06:20,In
LL170BN,53.230116,-3.429439,06:25,05:25,London Heathrow Airport,06:25,In
RH122HF,51.072423,-0.335371,06:20,05:20,London Gatwick Airport,06:20,In
SE95NY,51.442447,0.052655,06:20,05:20,London Gatwick Airport,06:20,In
RG177TZ,51.484173,-1.558079,06:20,05:20,London Gatwick Airport,06:20,In
B302BJ,52.423611,-1.922511,06:30,05:30,London Gatwick Airport,06:30,In
BR33AY,51.390653,-0.025672,08:15,09:15,London Gatwick Airport,11:15,Out
CO112EW,51.940608,1.04768,07:50,08:50,London Gatwick Airport,10:50,Out
HD76JJ,53.601314,-1.920839,06:55,07:55,Manchester Airport,09:55,Out
NE302PS,55.0205,-1.434603,03:45,04:45,Newcastle Airport,06:45,Out
KT205EB,51.294564,-0.241235,06:30,05:30,London Gatwick Airport,06:30,In
BR69XJ,51.36495,0.094642,06:30,05:30,London Gatwick Airport,06:30,In
LL653HB,53.275162,-4.579073,06:30,05:30,London Gatwick Airport,06:30,In
KT174JP,51.322198,-0.240565,06:30,05:30,London Gatwick Airport,06:30,In
CV48GY,52.389852,-1.594932,06:25,07:25,London Heathrow Airport,09:25,Out
RH60PJ,51.161115,-0.177563,06:40,05:40,London Heathrow Airport,06:40,In
RH60PJ,51.161115,-0.177563,06:40,05:40,London Heathrow Airport,06:40,In
KT190LP,51.366502,-0.252387,05:15,06:15,London Gatwick Airport,08:15,Out
KT160JU,51.362538,-0.525175,04:55,05:55,London Heathrow Airport,07:55,Out
HP109AY,51.598177,-0.707057,06:30,07:30,London Gatwick Airport,09:30,Out
AL54BT,51.824758,-0.363117,06:45,05:45,London Heathrow Airport,06:45,In
ME206QS,51.293527,0.452887,06:45,05:45,London Heathrow Airport,06:45,In
DE137AS,52.73311,-1.745425,06:45,05:45,London Heathrow Airport,06:45,In
EX24AP,50.717526,-3.528947,06:45,05:45,London Heathrow Airport,06:45,In
CM210HA,51.806015,0.135945,06:30,07:30,London Gatwick Airport,09:30,Out
ME75GB,51.390588,0.531401,06:45,05:45,London Heathrow Airport,06:45,In
TQ124JG,50.522106,-3.578107,06:45,05:45,London Heathrow Airport,06:45,In
NP167HE,51.628787,-2.652788,08:30,09:30,London Gatwick Airport,11:30,Out
GL60EB,51.698577,-2.225913,07:50,08:50,London Gatwick Airport,10:50,Out
RH202QW,50.946402,-0.452438,06:25,07:25,London Heathrow Airport,09:25,Out
TN110QH,51.184635,0.301378,07:20,06:20,London Heathrow Airport,07:20,In
BN133SW,50.830354,-0.427508,07:20,06:20,London Heathrow Airport,07:20,In
HA96SQ,51.551353,-0.276642,07:20,06:20,London Heathrow Airport,07:20,In
